RECORD:              koi     : i-                   : 'eat, drink, smoke (tobacco)'
RECORD:              mtn     : i-                   : 'eat, drink'        
RECORD:              omi     : ij-e                 : 'eat, drink, smoke (tobacco)' : (j unexplained)
RECORD:              omi     : i                    : 'eat, drink'        
RECORD:              bar(n)  : i                    : 'eat'               
RECORD:              bar(s)  : i-                   : 'eat, drink'        
RECORD:              man     : ij-o                 : 'eat, drink' : (j unexplained)

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           51. *idí
PROTOFORM GLOSS:     tree, stick, pole, log
PROTOFORM COMMENT:   Lane: *idi 'tree, stick, wood'

RECORD:              kta     : idi                  : 'tree, stick, pole' 
RECORD:              koi     : idi                  : 'tree, stick, wood, pole, log'
RECORD:              mtn     : idi                  : 'tree'              
RECORD:              omi     : ij-e                 : 'tree'              
RECORD:              bar(n)  : in-e                 : 'tree, wood, stick' 
RECORD:              bar(s)  : idu                  : 'tree'              
RECORD:              man     : ich-a                : 'tree'              

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           52. *(i,o)gau
PROTOFORM GLOSS:     one
PROTOFORM COMMENT:   Lane: 28.*(i)ga(u,i) 'one'

RECORD:              kta     :                      :                     
RECORD:              koi     : igau                 : 'one'               
RECORD:              mtn     : igae                 : 'one'               
RECORD:              omi     : ge|mu, gö            : 'one'               
RECORD:              bar(n)  : ogo|nu               : 'one'               
RECORD:              bar(s)  : ogo|nu               : 'one'               
RECORD:              man     : kui|nu               : 'one' : (possibly a metathesised form of iku|nu)

COMMENT:             This item is highly irregular in its initial vowel correspondences. There is not enough evidence to indicate whether they reflect PKN *i or *o. It is only because of the regularity of the consonant reflexes and the correspondence in meanings that it is accepted.

----------------------------------------------------------------------------
PROTOFORM:           53. *ifí
PROTOFORM GLOSS:     name
PROTOFORM COMMENT:   Lane: 40. *ifi 'name'

RECORD:              kta     : ihi                  : 'name'              
RECORD:              koi     : ihi                  : 'name'              
RECORD:              mtn     : ivi                  : 'name'              
RECORD:              omi     : ih-e                 : 'name'              
RECORD:              bar(n)  : iv-e                 : 'name'              
RECORD:              bar(s)  : ihu                  : 'name'              
RECORD:              man     : ih-a                 : 'name'              

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           54. *ifi-
PROTOFORM GLOSS:     hear, understand, feel
PROTOFORM COMMENT:   Lane: 39.*if(e,i) 'hear'

RECORD:              kta     : ihi-                 : 'hear (sg obj)      
RECORD:              koi     : ihi-                 : 'hear'              
RECORD:              mtn     : evi-                 : 'hear'              
RECORD:              omi     : hej-e                : 'hear, listen, feel'
RECORD:              bar(n)  : fi-e                 : 'hear, understand'  
RECORD:              bar(s)  : ihe-                 : 'hear'              
RECORD:              man     : hej-o                : 'hear, listen, know, feel'

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           55. *imi
PROTOFORM GLOSS:     sugar cane
PROTOFORM COMMENT:   Lane: 41.*imi 'sugar cane'

RECORD:              kta     : imi                  : 'sugar cane'        
RECORD:              koi     : imi                  : 'sugar cane'        
RECORD:              mtn     : imi                  : 'sugar cane'        
RECORD:              omi     : im-e                 : 'sugar cane'        
RECORD:              bar(n)  :                      :                     
RECORD:              bar(s)  :                      :                     
RECORD:              man     :                      :                     

COMMENT:             bar(s) umoi 'sugar cane' is not regarded as cognate; u and oi are unexplained and there are no conditioning factors.

----------------------------------------------------------------------------
PROTOFORM:           56. *isu
PROTOFORM GLOSS:     heavy
PROTOFORM COMMENT:   

RECORD:              kta     : isu|ke               : 'heavy'             
RECORD:              koi     : ehu|ka               : 'heavy'             
RECORD:              mtn     : isu|a                : 'heavy'             
RECORD:              omi     : iʔu|he, iʔu|e        : 'heavy'             
RECORD:              bar(n)  :                      :                     
RECORD:              bar(s)  :                      :                     
RECORD:              man     :                      :                     

COMMENT:             bar(n) irufui 'heavy' is not considered cognate because of the unexplained r.

----------------------------------------------------------------------------
PROTOFORM:           57. *ivi
PROTOFORM GLOSS:     noose, trap, net
PROTOFORM COMMENT:   Lane: 42.*ivi 'noose, trap'

RECORD:              kta     : ivi                  : 'noose, trap'       
RECORD:              koi     : ivi                  : 'noose, trap'       
RECORD:              mtn     :                      :                     
RECORD:              omi     : iv-e                 : 'trap, net'         
RECORD:              bar(n)  : iv-a                 : 'pull string on trap'
RECORD:              bar(s)  :                      :                     
RECORD:              man     :                      :                     

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           58. *karo-
PROTOFORM GLOSS:     to dig up
PROTOFORM COMMENT:   

RECORD:              kta     : oro-hanu             : 'dig up' (expected form karovanu)
RECORD:              koi     : karo-vahanu          : 'dig out, harvest (yams)'
RECORD:              mtn     : kalo-va              : 'castrate'          
RECORD:              omi     :                      :                     
RECORD:              bar(n)  : karo                 : 'dig out'           
RECORD:              bar(s)  :                      :                     
RECORD:              man     :                      :                     

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           59. *ki-
PROTOFORM GLOSS:     to do, make
PROTOFORM COMMENT:   

RECORD:              kta     : ki-                  : 'do, make'          
RECORD:              koi     : ki-                  : 'do, make'          
RECORD:              mtn     :                      :                     
RECORD:              omi     :                      :                     
RECORD:              bar(n)  : (masire) ki-a        : 'make (magic)'      
RECORD:              bar(s)  :                      :                     
RECORD:              man     :                      :                     

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           60. *ma-
PROTOFORM GLOSS:     get, take
PROTOFORM COMMENT:   

RECORD:              kta     : ma-                  : 'get (sg obj)       
RECORD:              koi     : ma-                  : 'get (sg obj)       
RECORD:              mtn     : ma-                  : 'get, take'         
RECORD:              omi     : baej-e               : 'get'               
RECORD:              bar(n)  :                      :                     
RECORD:              bar(s)  :                      :                     
RECORD:              man     :                      :                     

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           61. *mabara
PROTOFORM GLOSS:     wife
PROTOFORM COMMENT:   

RECORD:              kta     : mabara               : 'wife'              
RECORD:              koi     : mabara               : 'wife'              
RECORD:              mtn     :                      :                     
RECORD:              omi     : vabor-e              : 'wife'              
RECORD:              bar(n)  : bara (abe)           : 'marry, (take) wife' (form suspicious; expected bar-e)
RECORD:              bar(s)  : bara                 : 'wife'              
RECORD:              man     : na|par-a             : 'wife'              
RECORD:              man     : para|nah-a           : 'married woman'     

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           62. *maɣe
PROTOFORM GLOSS:     good
PROTOFORM COMMENT:   Lane: 44. (a) *maɣ(e,a) 'good' (b) *mai 'good') (cf. possible doublet *maʔi 'good'

RECORD:              kta     : maɣe                 : 'good'              
RECORD:              koi     :                      :                     
RECORD:              mtn     :                      :                     
RECORD:              omi     : mae                  : 'good, true'        
RECORD:              bar(n)  : ma                   : 'good, true'        
RECORD:              bar(s)  :                      :                     
RECORD:              man     :                      :                     

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           63. *maɣina
PROTOFORM GLOSS:     woman, wife
PROTOFORM COMMENT:   Lane: 45.*maɣina 'woman, wife'

RECORD:              kta     : maɣi                 : 'woman, wife, female'
RECORD:              koi     : mavi                 : 'woman, wife'       
RECORD:              mtn     : mahina               : 'wife'              
RECORD:              omi     : magöna|h-e           : 'woman'             
RECORD:              bar(s)  : (e) meina            : 'woman (= female person)'

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           64. *maʔi
PROTOFORM GLOSS:     good
PROTOFORM COMMENT:   Lane: 44. (a) *maɣ(e,a) 'good', (b) *mai 'good' (cf. possible doublet *maɣe 'good'

RECORD:              koi     : mai|teka             : 'good'              
RECORD:              bar(n)  : maj|e                : 'real'              
RECORD:              bar(s)  : maʔi|na              : 'good'              
RECORD:              man     : maa                  : 'good'              

COMMENT:             


----------------------------------------------------------------------------
PROTOFORM:           65. *mama
PROTOFORM GLOSS:     father (reference)
PROTOFORM COMMENT:   cf. *baba 'father (address)'

RECORD:              kta     : mama                 : 'father (reference)'
RECORD:              koi     : mama                 : 'father (reference)'
RECORD:              mtn     : mama                 : 'father'            
RECORD:              omi     :                      :                     
RECORD:              bar(n)  :                      :                     
RECORD:              bar(s)  :                      :                     
RECORD:              man     : amo                  : 'father' : (expected form mama; another form, oma 'father', is assumed to be a metathesised form of amo.)

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           66. *mami
PROTOFORM GLOSS:     old
PROTOFORM COMMENT:   Lane: 46.*mami 'old (things

RECORD:              kta     :                      :                     
RECORD:              koi     :                      :                     
RECORD:              mtn     : mami                 : 'old (of things only)'
RECORD:              omi     : mamie                : 'old (of house)'    
RECORD:              bar(n)  : (a)mame              : 'old (man), old (woman) (very old)' : (a < e 'person')
RECORD:              bar(s)  :                      :                     
RECORD:              man     : (e)ma                : 'old (man)'         

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           67. *me
PROTOFORM GLOSS:     work (n)
PROTOFORM COMMENT:   Lane: 47.*me 'work'

RECORD:              kta     : me                   : 'work (n)'          
RECORD:              koi     :                      :                     
RECORD:              mtn     :                      :                     
RECORD:              omi     : mu-e                 : 'work (n)' : (u unexplained)
RECORD:              bar(n)  : me                   : 'clear garden, weed garden'
RECORD:              bar(s)  :                      :                     
RECORD:              man     : (ija) me|rum-o       : 'weeding'           
RECORD:              man     : me|j-o               : 'clear garden'      

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           68. *-me
PROTOFORM GLOSS:     medial SS verb suffix
PROTOFORM COMMENT:   Lane: 48.*-me medial SS verb suffix

RECORD:              kta     : -me                  : medial ss verb suffix
RECORD:              koi     : -me                  : medial ss verb suffix
RECORD:              mtn     :                      :                     
RECORD:              omi     :                      :                     
RECORD:              bar(n)  : -me                  : medial ss verb suffix
RECORD:              bar(s)  : -me                  : medial ss verb suffix
RECORD:              man     :                      :                     

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           69. *mi
PROTOFORM GLOSS:     animal, game, meat
PROTOFORM COMMENT:   Lane: 49.*mi 'game, animal, meat'

RECORD:              kta     : mi|sika              : 'meat, muscle, food'
RECORD:              koi     : mi                   : 'animal (as game, generic), meat'
RECORD:              mtn     : mi                   : 'animal' : (author's fieldnotes)
RECORD:              omi     : mi (daje)            : 'animal (skin, body)'
RECORD:              omi     : mi-e                 : 'meat'              
RECORD:              bar(n)  : mi|kuae              : 'animal (generic)'  
RECORD:              bar(s)  :                      :                     
RECORD:              man     :                      :                     

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           70. *m(o,a)-
PROTOFORM GLOSS:     give (sg. IO)
PROTOFORM COMMENT:   Lane: 43.*m(V)- 'give'

RECORD:              kta     : mo-                  : 'give'              
RECORD:              koi     : mo-                  : 'give'              
RECORD:              mtn     : o-                   : 'give'              
RECORD:              omi     : ma|mij-e             : 'give'              
RECORD:              bar(n)  : m-ie                 : 'give me'           
RECORD:              bar(s)  : ma                   : 'give'              
RECORD:              bar(s)  : (abe na) mi!         : 'give me!' : (lit. get.and me give)
RECORD:              man     : m|aha                : 'give (him)'        
RECORD:              man     : (ape) m|iha          : 'give (me)' : (lit. get.and give (me))

COMMENT:             As it stands this item is irregular in its vowel correspondences so that it is not clear whether it reflects PKN *o or *a. Part of the problem with this verb is that it has a variable stem in some of the languages, e.g. in mtn it is ∅ for 3pl recipients (e.g. la eve 'give them' (not la oeve as expected) and vajaho in man while koi has ma-nu for 'he gave it' and mo-nei-nu for 'he gave it to them'. The mtn form da oma 'give me' parallels koi mi da omi! 'give me!' where there is also loss of initial m.

----------------------------------------------------------------------------
PROTOFORM:           71. *muni
PROTOFORM GLOSS:     stone, rock
PROTOFORM COMMENT:   Lane: 50.*mun(e,i) 'stone'

RECORD:              kta     : muni                 : 'stone'             
RECORD:              koi     : muni                 : 'stone'             
RECORD:              mtn     : mune                 : 'stone'             
RECORD:              omi     : munë                 : 'stone, rock'       
RECORD:              bar(n)  : mun-e                : 'stone'             
RECORD:              bar(s)  :                      :                     
RECORD:              man     : mun-a                : 'stone'             

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           72. *-n(a,e)
PROTOFORM GLOSS:     interrogative particle (generally suffixed to subject)
PROTOFORM COMMENT:   Lane:51.*-n(a,e) 'yes/no interrogative particle probably suffixed to subject'

RECORD:              kta     : -na                  : 'question form of specifier (on subject mostly)'
RECORD:              koi     : -ne                  : 'question form of specifier (on subject mostly)'
RECORD:              mtn     : -na                  : 'question marker (suffixed to subject)'
RECORD:              omi     : -na                  : 'yes/no interrogative particle, sentence initial'
RECORD:              bar(n)  : -ne                  : 'question marker (on pronoun subject)'
RECORD:              bar(s)  : -ne                  : 'question marker (on pronoun subject)'

COMMENT:             This item is irregular in its final vowel correspondences. It is not clear whether they reflect PKN *a or *e.

----------------------------------------------------------------------------
PROTOFORM:           73. *nana-
PROTOFORM GLOSS:     to chew
PROTOFORM COMMENT:   

RECORD:              kta     :                      :                     
RECORD:              koi     : nana-                : 'chew'              
RECORD:              mtn     : nana-                : 'chew'              
RECORD:              omi     : nano|v-e             : 'chew'              
RECORD:              bar(n)  :                      :                     
RECORD:              bar(s)  :                      :                     
RECORD:              man     : nana|chav-o          : 'chew'              

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           74. *-ne(i)
PROTOFORM GLOSS:     if, when (conditional verb suffix)
PROTOFORM COMMENT:   Lane: 52.? *-ne(i) 'conditional verb suffix; if, when'

RECORD:              kta     : -nei                 : 'when, if (past tense), after, then'
RECORD:              koi     :                      :                     
RECORD:              mtn     :                      :                     
RECORD:              omi     :                      :                     
RECORD:              bar(n)  : -ne                  : 'conditional verb suffix, past and future tenses'
RECORD:              bar(s)  :                      :                     
RECORD:              man     :                      :                     

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           75. *ni
PROTOFORM GLOSS:     for, benefactive (cliticised or suffixed to noun)
PROTOFORM COMMENT:   Lane: 53. ? *-ni noun suffix, 'for, benefactive, purpose'

RECORD:              kta     : ni                   : 'to (dative), for (benefactive)'
RECORD:              koi     : ni                   : 'to (dative), for (benefactive)'
RECORD:              mtn     :                      :                     
RECORD:              omi     : ni                   : 'for'               
RECORD:              bar(n)  :                      :                     
RECORD:              bar(s)  : bo|ni                : 'for (a thing)'     
RECORD:              man     :                      :                     

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           76. *ni
PROTOFORM GLOSS:     eye
PROTOFORM COMMENT:   Lane: 54.*ni 'eye'

RECORD:              kta     : ni                   : 'eye'               
RECORD:              koi     : ni                   : 'eye'               
RECORD:              mtn     : ni                   : 'eye, face'         
RECORD:              omi     : nu|n-e               : 'eye' : (u unexplained; i expected)
RECORD:              bar(n)  : ni                   : 'eye'               
RECORD:              bar(s)  : ni|o                 : 'eye'               
RECORD:              man     : ni-a                 : 'eye'               

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           77. *ni[na]-
PROTOFORM GLOSS:     cry, weep
PROTOFORM COMMENT:   Lane: 55.*ni-v- 'cry, weep'

RECORD:              kta     : ni|vi-               : 'cry (sg subj)'     
RECORD:              koi     : ni|va-               : 'cry (sg subj)'     
RECORD:              koi     : nina|va-             : 'cry (sg subj)' : (dialectal variant)
RECORD:              mtn     : nina-                : 'cry, wail'         
RECORD:              omi     : ni|voru|m-e          : 'cry (pl subj)'     
RECORD:              bar(n)  : ni|me-               : 'cry'               
RECORD:              bar(s)  : ni-                  : 'cry'               
RECORD:              man     : ni|rav-o             : 'cry, weep'         

COMMENT:             The koi and mtn items show that there are two different but related roots, both based on *ni-

----------------------------------------------------------------------------
PROTOFORM:           78. *no
PROTOFORM GLOSS:     we
PROTOFORM COMMENT:   Lane: 57.*no 'we'

RECORD:              kta     : no                   : 'we'                
RECORD:              koi     : no                   : 'we'                
RECORD:              mtn     : no                   : 'we (exclusive)'    
RECORD:              omi     : no                   : 'we'                
RECORD:              bar(n)  : no                   : 'we'                
RECORD:              bar(s)  : no                   : 'we'                
RECORD:              man     : nu                   : 'we'                

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           79. *o
PROTOFORM GLOSS:     or
PROTOFORM COMMENT:   Lane: 57A.*o 'or'

RECORD:              kta     :                      :                     
RECORD:              koi     : o (ibe)              : 'or (not)'          
RECORD:              mtn     :                      :                     
RECORD:              omi     : o                    : 'or'                
RECORD:              omi     : ô                    : 'and, but, or'      
RECORD:              bar(n)  : o                    : 'or'                
RECORD:              bar(s)  : o                    : 'or'                
RECORD:              man     : ho, aho              : 'or' : (initial h unexplained unless developed from stressed onset.)

COMMENT:             This looks like a borrowing from English via the lingua franca Police (now Hiri) Motu but it is more likely a coincidental correspondence, given that kta and mtn do not have it, and speakers of these two languages were among the first Koiarian speakers to be contacted and to be in regular contact with Police Motu. In fact it may well be that this common form for 'or' aided its incorporation into Police Motu.

----------------------------------------------------------------------------
PROTOFORM:           80. *ogona
PROTOFORM GLOSS:     cloth, clothes
PROTOFORM COMMENT:   

RECORD:              kta     : ogona                : 'cloth, clothes'    
RECORD:              koi     : ogona                : 'cloth, clothes'    
RECORD:              mtn     : ogo                  : 'cloth, clothes'    
RECORD:              omi     :                      :                     
RECORD:              bar(n)  : ugon-e               : 'clothes, piece of cloth'
RECORD:              bar(s)  : ogona                : 'clothes'           
RECORD:              man     :                      :                     

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           81. *ra-ɣa-
PROTOFORM GLOSS:     burn (vi)
PROTOFORM COMMENT:   Lane: 58.*ra-ɣ- 'burn'

RECORD:              kta     : ra-ɣa-               : '(stg) burns'       
RECORD:              koi     : ra-va-               : 'burn (stg)'        
RECORD:              mtn     : laha                 : 'burn (intr.)'      
RECORD:              omi     : rav-e                : 'burn'              
RECORD:              bar(n)  :                      :                     
RECORD:              bar(s)  : rae|ma               : 'burning'           
RECORD:              man     : (veni) re|n-o        : '(fire) burns up, be on fire'

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           82. *raɣ(í, e)-
PROTOFORM GLOSS:     cooked
PROTOFORM COMMENT:   Lane: 58.*ra-ɣ- 'burn'

RECORD:              kta     : ragi|raɣe            : 'cooked'            
RECORD:              koi     : ravi|ravi            : 'cooked'            
RECORD:              mtn     : laha-                : 'cooked' : (author's fieldnotes)
RECORD:              omi     :                      :                     
RECORD:              bar(n)  : nae                  : 'cooked' : (unexplained initial n; expected form rae.)
RECORD:              bar(s)  : rae                  : 'cooked'            
RECORD:              man     :                      :                     

COMMENT:             This item is irregular in its final vowel correspondences so that it is not clear whether they reflect PKN *i or *e.

----------------------------------------------------------------------------
PROTOFORM:           83. *ra-mi-
PROTOFORM GLOSS:     stand (sg. subject)
PROTOFORM COMMENT:   Lane: 59.*ra-mi- 'stand'

RECORD:              kta     : ra-ma-               : 'stand (sg subj)'
RECORD:              koi     : ra-mi-               : 'stand (sg subj)'   
RECORD:              mtn     : la-mi-               : 'stand (sg subj)'   
RECORD:              omi     : nami|j-e             : 'stand (one person)'
RECORD:              bar(n)  : mani|a               : 'stand'
RECORD:              bar(s)  : rami-                : 'stand'             
RECORD:              man     : nami|dz-o            : 'stand'             

COMMENT:             In omi, bar(n) and man /r/ is assumed to have assimilated to n under the influence of the following m. omi is assumed to show metathesis.

----------------------------------------------------------------------------
PROTOFORM:           84. *raf-
PROTOFORM GLOSS:     to clear bush for planting
PROTOFORM COMMENT:   Lane: 60.*ra-v- 'clear for planting'

RECORD:              kta     : yaha-                : 'shave, remove hair' : (initial y unexplained; r expected)
RECORD:              koi     : yaha-                : 'clear grass and/or weeds away' : (initial y unexplained;
RECORD:              koi     : r expected)          :                     
RECORD:              mtn     : lavu|-nu             : 'he weeds'          
RECORD:              omi     : rav-e                : 'weed, clear'       
RECORD:              bar(n)  :                      :                     
RECORD:              bar(s)  :                      :                     
RECORD:              man     :                      :                     

COMMENT:             This item would be reconstructed as *yaf- were it not for the r in omi.

----------------------------------------------------------------------------
PROTOFORM:           85. *riri-
PROTOFORM GLOSS:     straight
PROTOFORM COMMENT:   

RECORD:              kta     : ye|riri-yeriri       : 'straight'          
RECORD:              koi     : riri|taka            : 'straight'          
RECORD:              mtn     :                      :                     
RECORD:              omi     : rëri                 : 'straight'          
RECORD:              bar(n)  : a|ri|ari             : 'straight'          
RECORD:              bar(s)  : a|ri|ari             : 'straight'          
RECORD:              man     : a|ri|ra, ari|ni      : 'straight'          

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           86. *ro(i,u)-
PROTOFORM GLOSS:     say, speak, talk
PROTOFORM COMMENT:   Lane: 61.*ro(i,u)- 'speak'

RECORD:              kta     : ro-                  : 'say, tell, call (name)'
RECORD:              koi     : roi-                 : 'speak'             
RECORD:              mtn     : lou-                 : 'say, speak'        
RECORD:              omi     : u|v                  : 'say'               
RECORD:              bar(n)  : ro-                  : 'speak' : (author's fieldnotes)
RECORD:              bar(s)  : ro-                  : 'speak'             
RECORD:              man     :                      :                     

COMMENT:             This item has irregular correspondences of its final vowels so that without other evidence it is not clear whether they reflect PKN *i or *u.

----------------------------------------------------------------------------
PROTOFORM:           87. *roɣo-
PROTOFORM GLOSS:     come
PROTOFORM COMMENT:   Lane: 62.*ro-ɣ- 'come'

RECORD:              kta     : (o)roɣo-             : 'come'              
RECORD:              koi     : (o)rovo-             : 'come'              
RECORD:              mtn     : loho-                : 'come'              
RECORD:              omi     : rôv-e                : 'come'              
RECORD:              bar(n)  : ruo                  : 'come'              
RECORD:              bar(n)  : rue                  : 'come'              
RECORD:              bar(n)  : iro                  : 'come'              
RECORD:              bar(s)  : iro-                 : 'come'              
RECORD:              man     : roo-                 : 'come'              
RECORD:              man     : ro-a!                : 'come!'             

COMMENT:             In kta and koi the initial vowel o is sometimes elided in certain contexts. The same is true for the verb oti- 'to go'.

----------------------------------------------------------------------------
PROTOFORM:           88. *saru
PROTOFORM GLOSS:     bed bug
PROTOFORM COMMENT:   

RECORD:              kta     : saru                 : 'bed bug'           
RECORD:              koi     : saru                 : 'bed bug'           
RECORD:              mtn     :                      :                     
RECORD:              omi     :                      :                     
RECORD:              bar(n)  : tarun-a              : 'bed bug'           
RECORD:              bar(s)  :                      :                     
RECORD:              man     : tarur-a              : 'bed bug'           

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           89. *seno
PROTOFORM GLOSS:     neck
PROTOFORM COMMENT:   Lane: 56.*(e)no(i) 'neck'

RECORD:              kta     : eno-ka               : 'throat'            
RECORD:              kta     : eno ita              : 'nape of neck'      
RECORD:              koi     : eno                  : 'nape of neck'      
RECORD:              mtn     : eno                  : 'neck (front)'      
RECORD:              omi     : sönö                 : 'neck'              
RECORD:              omi     : sönö ah              : 'nape'              
RECORD:              bar(n)  : no-i                 : 'nape' : (author's fieldnotes)
RECORD:              bar(s)  :                      :                     
RECORD:              man     : nu|an-a              : 'back of neck'      

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           90. *sigu-
PROTOFORM GLOSS:     sew up
PROTOFORM COMMENT:   

RECORD:              kta     : tigu|hu-             : 'sew up'            
RECORD:              koi     :                      :                     
RECORD:              mtn     :                      :                     
RECORD:              omi     : sigē|hidz-           : 'sew up'            
RECORD:              bar(n)  : sag-u                : 'sew'               
RECORD:              bar(s)  : sigu-                : 'sew up'            
RECORD:              man     :                      :                     

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           91. *so-
PROTOFORM GLOSS:     wash (stg)
PROTOFORM COMMENT:   cf. PKN *eago- 'wash (sg obj)', *eagu- 'wash (oneself), bathe' and *(e,i)so- 'swim'

RECORD:              kta     :                      :                     
RECORD:              koi     :                      :                     
RECORD:              mtn     : to|to-               : 'wash (stg)'        
RECORD:              omi     :                      :                     
RECORD:              bar(n)  : so                   : 'wash'              
RECORD:              bar(n)  : do|ru-e              : 'swim, wash'        
RECORD:              bar(s)  : su                   : 'wash'              
RECORD:              man     : so|v-o               : 'wash (stg)'        

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           92. *taɣo
PROTOFORM GLOSS:     blood
PROTOFORM COMMENT:   

RECORD:              kta     : taɣo                 : 'blood'             
RECORD:              koi     : tavo                 : 'blood'             
RECORD:              mtn     : taho                 : 'blood'             
RECORD:              omi     :                      :                     
RECORD:              bar(n)  :                      :                     
RECORD:              bar(s)  : avo|du               : ' blood'            
RECORD:              man     : 'a-a                 : 'blood'             

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           93. *tubu[are]
PROTOFORM GLOSS:     cassowary
PROTOFORM COMMENT:   

RECORD:              mtn     : duba                 : 'cassowary'         
RECORD:              omi     : tubor-e              : 'cassowary'         
RECORD:              bar(n)  : tubuar-e             : 'cassowary'         
RECORD:              bar(s)  : tubuare              : 'cassowary'         

COMMENT:             Both kta and koi have dubu 'black' which could possibly be cognate with the other forms because cassowaries are black (apart from their heads). It is discounted here, however, as there is no suggestion in the other language words for 'cassowary' or 'black' that there is such a connection. 

----------------------------------------------------------------------------
PROTOFORM:           94. *tumu-
PROTOFORM GLOSS:     scratch (skin)
PROTOFORM COMMENT:   

RECORD:              kta     : tuma-                : 'scratch (skin)'    
RECORD:              koi     : tuma-                : 'scratch (skin)'    
RECORD:              mtn     : tuma-                : 'scratch (an itch)' 
RECORD:              bar(s)  : ʔumu                 : 'scratch (skin)'    
RECORD:              man     : ʔumur-o              : 'scratch'

COMMENT:             omi urum-e 'scratch (oneself)' is not considered cognate.


----------------------------------------------------------------------------
PROTOFORM:           95. *tumu-
PROTOFORM GLOSS:     tie, fasten
PROTOFORM COMMENT:   

RECORD:              kta     :                      :                     
RECORD:              koi     :                      :                     
RECORD:              mtn     : umuva                : 'tie, fasten'       
RECORD:              omi     : duoʔum-e             : 'tie around' : (initial d unexplained; t expected)
RECORD:              bar(n)  : tamu                 : 'tie string for string bag'
RECORD:              bar(n)  : tamug-e              : 'knot'              
RECORD:              bar(s)  : tumue-               : 'tie rope'          
RECORD:              man     :                      :                     

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           96. *tuʔuaké
PROTOFORM GLOSS:     short
PROTOFORM COMMENT:   

RECORD:              kta     : tuake                : 'short'             
RECORD:              koi     : duaka                : 'short'             
RECORD:              mtn     :                      :                     
RECORD:              omi     :                      :                     
RECORD:              bar(n)  :                      :                     
RECORD:              bar(s)  :                      :                     
RECORD:              man     : tuʔua                : 'short'             

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           97. *uburu
PROTOFORM GLOSS:     wind (breeze)
PROTOFORM COMMENT:   Lane: 34. *ɣ(e,i)buru 'wind (breeze)'

RECORD:              kta     :                      :                     
RECORD:              koi     :                      :                     
RECORD:              mtn     : hebulu               : 'wind' : (initial he unexplained; u expected)
RECORD:              omi     : bur-e                : 'wind'              
RECORD:              bar(n)  : uburu                : 'wind'              
RECORD:              bar(s)  : uburu                : 'wind'              
RECORD:              man     : pur-a                : 'strong wind'       

COMMENT:             

----------------------------------------------------------------------------
PROTOFORM:           98. *ugu[fa]
PROTOFORM GLOSS:     bird
PROTOFORM COMMENT:   Lane: 65.*ugu 'bird'

RECORD:              kta     : ugu|ha               : 'bird'              
RECORD:              koi     : ugu                  : 'bird'              
RECORD:              mtn     : ugu                  : 'bird'              
RECORD:              omi     : ug-e                 : 'bird'              
RECORD:              bar(n)  :                      :                     
RECORD:              bar(s)  :                      :                     
RECORD:              man     : uk-a                 : 'bird'              

COMMENT:             bar(n) um-e 'bird' is not considered cognate because of the unexplained medial m.

----------------------------------------------------------------------------
PROTOFORM:           99. *ufu-
PROTOFORM GLOSS:     to blow (fire)
PROTOFORM COMMENT:   

RECORD:              kta     : uhu-                 : 'blow (fire)'       
